wage	exper	race	smsa_ind	region	education	wage/100
347.059998	15	nonblack	0	S	belowCollege	3.47059998
712.25	35	nonblack	0	S	belowCollege	7.1225
213.679993	3	nonblack	0	S	belowCollege	2.13679993
795.349976	23	nonblack	0	S	belowCollege	7.95349976
231.479996	3	nonblack	0	S	belowCollege	2.31479996
1172.83997	20	nonblack	0	S	belowCollege	11.7283997
500.5	20	nonblack	0	S	belowCollege	5.005
102.879997	14	nonblack	0	S	belowCollege	1.02879997
424.980011	10	black	1	S	belowCollege	4.24980011
1234.56995	7	nonblack	0	S	belowCollege	12.3456995
1187.07996	28	nonblack	0	S	belowCollege	11.8707996
308.640015	26	nonblack	1	S	belowCollege	3.08640015
258.209992	15	nonblack	1	S	belowCollege	2.58209992
406.549988	27	nonblack	1	S	belowCollege	4.06549988
978.090027	16	nonblack	1	S	belowCollege	9.78090027
178.059998	45	nonblack	1	S	belowCollege	1.78059998
612.539978	25	nonblack	1	S	belowCollege	6.12539978
379.869995	24	nonblack	0	S	belowCollege	3.79869995
356.130005	33	nonblack	0	S	belowCollege	3.56130005
332.380005	10	nonblack	0	S	belowCollege	3.32380005
474.829987	12	nonblack	0	S	belowCollege	4.74829987
123.459999	43	nonblack	0	S	belowCollege	1.23459999
474.829987	25	nonblack	0	S	belowCollege	4.74829987
123.459999	31	black	0	S	belowCollege	1.23459999
902.179993	15	nonblack	0	S	belowCollege	9.02179993
213.679993	2	black	0	S	belowCollege	2.13679993
213.679993	1	black	0	S	belowCollege	2.13679993
372.73999	20	nonblack	0	S	belowCollege	3.7273999
830.960022	3	nonblack	0	S	beyondCollege	8.30960022
296.299988	37	nonblack	0	S	belowCollege	2.96299988
197.529999	4	nonblack	0	S	belowCollege	1.97529999
949.669983	22	nonblack	0	S	belowCollege	9.49669983
1068.38001	26	nonblack	0	S	belowCollege	10.6838001
617.280029	38	nonblack	1	S	beyondCollege	6.17280029
664.77002	37	nonblack	1	S	belowCollege	6.6477002
185.190002	54	nonblack	0	S	belowCollege	1.85190002
142.449997	33	nonblack	0	S	belowCollege	1.42449997
712.25	9	nonblack	0	S	belowCollege	7.1225
641.030029	30	nonblack	0	S	belowCollege	6.41030029
391.73999	9	nonblack	1	S	belowCollege	3.9173999
688.51001	34	nonblack	1	S	belowCollege	6.8851001
261.160004	9	nonblack	1	S	belowCollege	2.61160004
593.539978	25	nonblack	0	S	belowCollege	5.93539978
462.559998	9	nonblack	0	S	belowCollege	4.62559998
451.089996	40	nonblack	1	S	belowCollege	4.51089996
474.829987	8	nonblack	1	S	belowCollege	4.74829987
237.419998	30	nonblack	0	S	belowCollege	2.37419998
1424.5	20	nonblack	0	S	beyondCollege	14.245
151.520004	49	black	0	S	belowCollege	1.51520004
664.77002	12	nonblack	1	S	belowCollege	6.6477002
237.419998	38	black	1	S	belowCollege	2.37419998
403.609985	31	nonblack	0	S	belowCollege	4.03609985
664.77002	29	nonblack	0	S	belowCollege	6.6477002
99.7200012	35	black	0	S	belowCollege	0.997200012
166.190002	49	nonblack	1	S	belowCollege	1.66190002
284.899994	10	nonblack	1	S	belowCollege	2.84899994
759.729981	10	nonblack	0	S	belowCollege	7.59729981
403.609985	35	nonblack	0	S	belowCollege	4.03609985
163.820007	15	black	0	S	belowCollege	1.63820007
170.940002	4	black	0	S	belowCollege	1.70940002
380.660004	10	black	0	S	belowCollege	3.80660004
807.219971	10	nonblack	1	S	beyondCollege	8.07219971
949.669983	8	nonblack	0	S	beyondCollege	9.49669983
379.869995	30	nonblack	0	S	belowCollege	3.79869995
569.799988	23	nonblack	0	S	belowCollege	5.69799988
746.479981	30	nonblack	0	S	belowCollege	7.46479981
320.98999	1	nonblack	0	S	belowCollege	3.2098999
375.980011	47	black	0	S	belowCollege	3.75980011
664.77002	40	nonblack	1	S	belowCollege	6.6477002
213.679993	2	nonblack	1	S	belowCollege	2.13679993
593.539978	32	nonblack	1	S	belowCollege	5.93539978
185.190002	13	nonblack	0	S	belowCollege	1.85190002
227.919998	12	nonblack	0	S	beyondCollege	2.27919998
234.570007	8	nonblack	1	S	belowCollege	2.34570007
189.929993	11	black	0	S	belowCollege	1.89929993
189.929993	24	black	0	S	belowCollege	1.89929993
498.579987	16	nonblack	1	S	belowCollege	4.98579987
411.519989	43	nonblack	1	S	belowCollege	4.11519989
227.919998	6	black	1	S	belowCollege	2.27919998
306.269989	11	black	1	S	belowCollege	3.06269989
564.369995	14	black	1	S	belowCollege	5.64369995
271.600006	37	black	0	S	belowCollege	2.71600006
593.539978	17	nonblack	0	S	belowCollege	5.93539978
569.799988	14	nonblack	0	S	belowCollege	5.69799988
240.740006	9	black	0	S	belowCollege	2.40740006
658.570007	34	nonblack	1	S	belowCollege	6.58570007
332.380005	20	nonblack	1	S	belowCollege	3.32380005
185.190002	9	nonblack	1	S	belowCollege	1.85190002
498.579987	35	nonblack	1	S	belowCollege	4.98579987
403.609985	13	nonblack	1	S	belowCollege	4.03609985
185.190002	5	nonblack	0	S	belowCollege	1.85190002
265.429993	41	nonblack	0	S	belowCollege	2.65429993
166.190002	8	nonblack	0	S	belowCollege	1.66190002
192.100006	0	nonblack	0	S	beyondCollege	1.92100006
712.25	22	nonblack	1	S	belowCollege	7.1225
593.539978	28	nonblack	0	S	belowCollege	5.93539978
712.25	15	nonblack	0	S	belowCollege	7.1225
189.929993	11	nonblack	0	S	belowCollege	1.89929993
284.899994	5	nonblack	0	S	belowCollege	2.84899994
498.579987	8	nonblack	0	S	belowCollege	4.98579987
308.640015	31	nonblack	0	S	belowCollege	3.08640015
427.350006	14	nonblack	0	S	belowCollege	4.27350006
332.380005	14	black	1	S	belowCollege	3.32380005
379.869995	21	black	1	S	belowCollege	3.79869995
237.419998	18	black	1	S	belowCollege	2.37419998
219.369995	7	black	1	S	belowCollege	2.19369995
179.009995	14	black	1	S	belowCollege	1.79009995
272.899994	23	black	1	S	belowCollege	2.72899994
166.190002	7	black	1	S	belowCollege	1.66190002
462.959992	25	nonblack	0	S	belowCollege	4.62959992
137.169998	6	black	0	S	belowCollege	1.37169998
200	13	black	0	S	belowCollege	2
346.630005	38	nonblack	0	S	belowCollege	3.46630005
370.369995	6	nonblack	0	S	beyondCollege	3.70369995
579.77002	11	nonblack	0	S	belowCollege	5.7977002
284.899994	15	nonblack	0	S	belowCollege	2.84899994
419.75	13	nonblack	0	S	belowCollege	4.1975
1329.53003	32	nonblack	0	S	belowCollege	13.2953003
383.619995	13	nonblack	0	S	belowCollege	3.83619995
209.899994	22	nonblack	0	S	belowCollege	2.09899994
830.960022	32	nonblack	0	S	belowCollege	8.30960022
474.829987	22	nonblack	1	S	belowCollege	4.74829987
474.829987	13	nonblack	1	S	belowCollege	4.74829987
201.75	10	nonblack	0	S	belowCollege	2.0175
351.380005	6	nonblack	0	S	belowCollege	3.51380005
1187.07996	29	nonblack	1	S	belowCollege	11.8707996
341.880005	6	nonblack	0	S	belowCollege	3.41880005
1481.47998	42	nonblack	0	S	belowCollege	14.8147998
308.640015	32	black	0	S	belowCollege	3.08640015
481.130005	13	nonblack	1	S	belowCollege	4.81130005
403.609985	16	nonblack	1	S	belowCollege	4.03609985
154.320007	6	nonblack	1	S	belowCollege	1.54320007
546.059998	16	nonblack	0	S	belowCollege	5.46059998
65.6500015	11	nonblack	0	S	belowCollege	0.656500015
284.48999	37	black	0	S	belowCollege	2.8448999
432.100006	15	black	0	S	belowCollege	4.32100006
261.160004	6	black	0	S	belowCollege	2.61160004
493.829987	28	nonblack	0	S	belowCollege	4.93829987
199.710007	6	black	1	S	belowCollege	1.99710007
237.419998	2	black	1	S	belowCollege	2.37419998
764.200012	46	nonblack	0	S	belowCollege	7.64200012
601.460022	31	nonblack	0	S	beyondCollege	6.01460022
735.98999	27	nonblack	0	S	belowCollege	7.3598999
166.190002	7	black	0	S	belowCollege	1.66190002
205.759995	16	black	0	S	belowCollege	2.05759995
154.320007	8	nonblack	0	S	belowCollege	1.54320007
427.350006	10	nonblack	0	S	belowCollege	4.27350006
261.160004	9	nonblack	0	S	belowCollege	2.61160004
783.479981	30	nonblack	0	S	belowCollege	7.83479981
166.190002	3	nonblack	0	S	belowCollege	1.66190002
356.130005	10	nonblack	1	S	belowCollege	3.56130005
275.119995	47	nonblack	0	S	belowCollege	2.75119995
237.419998	44	black	0	S	belowCollege	2.37419998
200.619995	49	black	1	S	belowCollege	2.00619995
123.459999	4	black	1	S	belowCollege	1.23459999
271.769989	2	black	1	S	beyondCollege	2.71769989
695.630005	22	black	1	S	beyondCollege	6.95630005
367.519989	8	nonblack	1	S	belowCollege	3.67519989
213.679993	15	black	1	S	beyondCollege	2.13679993
226.759995	12	black	0	S	belowCollege	2.26759995
569.799988	22	nonblack	0	S	belowCollege	5.69799988
712.25	16	nonblack	1	S	belowCollege	7.1225
902.179993	17	nonblack	1	S	belowCollege	9.02179993
735.98999	21	nonblack	1	S	belowCollege	7.3598999
403.609985	16	black	1	S	belowCollege	4.03609985
145.059998	5	nonblack	0	S	belowCollege	1.45059998
189.929993	55	black	0	S	belowCollege	1.89929993
444.440002	43	nonblack	1	S	belowCollege	4.44440002
1187.07996	23	nonblack	1	S	beyondCollege	11.8707996
474.829987	14	nonblack	1	S	belowCollege	4.74829987
759.729981	12	nonblack	1	S	belowCollege	7.59729981
308.640015	24	black	0	S	belowCollege	3.08640015
712.25	12	nonblack	0	S	beyondCollege	7.1225
354.059998	9	nonblack	0	S	belowCollege	3.54059998
522.320007	17	black	0	S	belowCollege	5.22320007
430.559998	12	nonblack	0	S	belowCollege	4.30559998
168.940002	7	nonblack	0	S	belowCollege	1.68940002
498.579987	20	black	0	S	belowCollege	4.98579987
118.709999	27	black	1	S	belowCollege	1.18709999
284.899994	27	nonblack	0	S	belowCollege	2.84899994
234.570007	9	nonblack	0	S	belowCollege	2.34570007
213.960007	32	nonblack	0	S	belowCollege	2.13960007
1234.56995	21	nonblack	0	S	belowCollege	12.3456995
64.5800018	0	nonblack	1	S	belowCollege	0.645800018
201.800003	23	black	0	S	belowCollege	2.01800003
830.960022	36	nonblack	1	S	belowCollege	8.30960022
902.179993	42	nonblack	1	S	belowCollege	9.02179993
197.529999	9	black	0	S	belowCollege	1.97529999
308.640015	23	black	0	S	belowCollege	3.08640015
569.799988	22	nonblack	0	S	belowCollege	5.69799988
854.700012	20	nonblack	0	S	beyondCollege	8.54700012
274.350006	34	black	0	S	belowCollege	2.74350006
949.669983	33	nonblack	0	S	beyondCollege	9.49669983
154.320007	5	black	0	S	belowCollege	1.54320007
585.630005	11	black	0	S	beyondCollege	5.85630005
185.190002	50	nonblack	0	S	belowCollege	1.85190002
402.660004	16	nonblack	0	S	belowCollege	4.02660004
356.130005	47	nonblack	0	S	belowCollege	3.56130005
451.089996	18	black	0	S	belowCollege	4.51089996
332.380005	11	nonblack	0	S	belowCollege	3.32380005
593.539978	8	nonblack	1	S	belowCollege	5.93539978
284.899994	28	black	0	S	belowCollege	2.84899994
205.759995	21	black	0	S	belowCollege	2.05759995
284.899994	7	nonblack	0	S	belowCollege	2.84899994
617.280029	41	nonblack	0	S	belowCollege	6.17280029
453.51001	12	nonblack	0	S	belowCollege	4.5351001
522.320007	32	nonblack	0	S	belowCollege	5.22320007
968.289978	34	nonblack	0	S	belowCollege	9.68289978
118.709999	9	nonblack	0	S	belowCollege	1.18709999
123.459999	12	nonblack	0	S	belowCollege	1.23459999
807.219971	15	nonblack	0	S	belowCollege	8.07219971
332.380005	20	black	0	S	belowCollege	3.32380005
213.679993	9	black	0	S	belowCollege	2.13679993
237.419998	21	black	0	S	belowCollege	2.37419998
143.550003	38	black	0	S	belowCollege	1.43550003
569.799988	36	black	1	S	belowCollege	5.69799988
142.449997	8	black	1	S	belowCollege	1.42449997
142.449997	5	black	1	S	belowCollege	1.42449997
237.419998	42	nonblack	0	S	belowCollege	2.37419998
628.640015	31	nonblack	0	S	belowCollege	6.28640015
237.419998	18	black	0	S	belowCollege	2.37419998
1139.59998	38	nonblack	0	S	belowCollege	11.3959998
723.840027	31	nonblack	1	S	belowCollege	7.23840027
264.269989	22	nonblack	0	S	belowCollege	2.64269989
182.339996	41	nonblack	0	S	belowCollege	1.82339996
403.609985	6	nonblack	1	S	belowCollege	4.03609985
735.98999	30	nonblack	0	S	belowCollege	7.3598999
641.030029	9	nonblack	0	S	belowCollege	6.41030029
232.669998	6	black	1	S	belowCollege	2.32669998
356.130005	14	nonblack	0	S	belowCollege	3.56130005
591.929993	40	nonblack	1	S	belowCollege	5.91929993
498.579987	48	nonblack	0	S	belowCollege	4.98579987
1598.64002	35	nonblack	0	S	belowCollege	15.9864002
522.320007	40	nonblack	0	S	belowCollege	5.22320007
237.419998	8	nonblack	0	S	belowCollege	2.37419998
277.779999	15	nonblack	0	S	belowCollege	2.77779999
440.920013	10	nonblack	0	S	belowCollege	4.40920013
197.529999	22	nonblack	0	S	belowCollege	1.97529999
352.730011	18	black	1	S	belowCollege	3.52730011
403.609985	20	black	0	S	belowCollege	4.03609985
569.799988	22	black	0	S	belowCollege	5.69799988
308.640015	13	nonblack	0	S	belowCollege	3.08640015
261.25	48	nonblack	0	S	belowCollege	2.6125
474.829987	37	nonblack	0	S	belowCollege	4.74829987
308.640015	3	nonblack	0	S	belowCollege	3.08640015
371.600006	24	nonblack	0	S	belowCollege	3.71600006
356.130005	30	black	0	S	belowCollege	3.56130005
223.169998	37	black	0	S	belowCollege	2.23169998
123.459999	12	nonblack	1	S	belowCollege	1.23459999
688.51001	28	black	0	S	beyondCollege	6.8851001
237.419998	37	nonblack	0	S	belowCollege	2.37419998
712.25	34	nonblack	1	S	belowCollege	7.1225
290.309998	52	nonblack	0	S	belowCollege	2.90309998
205.320007	14	nonblack	0	S	belowCollege	2.05320007
139.809998	1	nonblack	1	S	belowCollege	1.39809998
569.799988	28	nonblack	0	S	belowCollege	5.69799988
296.769989	10	nonblack	0	S	belowCollege	2.96769989
451.089996	27	nonblack	0	S	belowCollege	4.51089996
322.890015	6	nonblack	0	S	belowCollege	3.22890015
239.089996	19	black	0	S	belowCollege	2.39089996
320.98999	31	nonblack	0	S	belowCollege	3.2098999
451.089996	21	nonblack	0	S	beyondCollege	4.51089996
173.309998	52	nonblack	0	S	belowCollege	1.73309998
230.289993	41	nonblack	0	S	belowCollege	2.30289993
213.679993	15	black	0	S	belowCollege	2.13679993
296.299988	18	nonblack	0	S	belowCollege	2.96299988
949.669983	21	nonblack	1	S	belowCollege	9.49669983
830.960022	45	nonblack	1	S	belowCollege	8.30960022
370.369995	10	nonblack	0	S	belowCollege	3.70369995
188.119995	10	nonblack	0	S	belowCollege	1.88119995
239.649994	4	nonblack	0	S	belowCollege	2.39649994
249.449997	16	black	0	S	belowCollege	2.49449997
152.369995	26	nonblack	0	S	belowCollege	1.52369995
137.860001	1	black	0	S	belowCollege	1.37860001
593.539978	27	nonblack	1	S	belowCollege	5.93539978
209.5	15	black	1	S	belowCollege	2.095
617.280029	12	nonblack	1	S	belowCollege	6.17280029
664.77002	13	nonblack	1	S	belowCollege	6.6477002
261.160004	12	nonblack	1	S	belowCollege	2.61160004
284.899994	4	nonblack	1	S	belowCollege	2.84899994
526.539978	43	nonblack	1	S	belowCollege	5.26539978
389.859985	9	nonblack	1	S	belowCollege	3.89859985
375.119995	5	nonblack	1	S	belowCollege	3.75119995
356.130005	2	black	1	S	belowCollege	3.56130005
142.449997	26	nonblack	1	S	beyondCollege	1.42449997
712.25	23	nonblack	1	S	belowCollege	7.1225
735.98999	36	nonblack	1	S	belowCollege	7.3598999
712.25	25	nonblack	1	S	belowCollege	7.1225
593.539978	16	nonblack	1	S	beyondCollege	5.93539978
735.98999	10	nonblack	1	S	beyondCollege	7.3598999
363.940002	30	nonblack	1	S	belowCollege	3.63940002
398.25	12	nonblack	1	S	belowCollege	3.9825
451.089996	19	nonblack	1	S	belowCollege	4.51089996
332.380005	34	nonblack	1	S	belowCollege	3.32380005
326.130005	6	nonblack	1	S	belowCollege	3.26130005
246.910004	17	nonblack	1	S	belowCollege	2.46910004
123.459999	48	nonblack	1	S	belowCollege	1.23459999
296.299988	20	nonblack	1	S	belowCollege	2.96299988
427.350006	4	nonblack	1	S	belowCollege	4.27350006
213.679993	33	black	1	S	belowCollege	2.13679993
403.609985	22	black	1	S	belowCollege	4.03609985
505.049988	13	nonblack	1	S	beyondCollege	5.05049988
1115.85999	18	nonblack	1	S	beyondCollege	11.1585999
246.910004	13	nonblack	1	S	belowCollege	2.46910004
593.539978	11	nonblack	1	S	belowCollege	5.93539978
830.960022	27	nonblack	1	S	belowCollege	8.30960022
427.350006	46	nonblack	1	S	belowCollege	4.27350006
1166.35999	0	nonblack	1	S	belowCollege	11.6635999
759.729981	16	nonblack	1	S	belowCollege	7.59729981
546.059998	13	nonblack	1	S	belowCollege	5.46059998
455.269989	11	nonblack	1	S	belowCollege	4.55269989
80.5999985	5	nonblack	1	S	belowCollege	0.805999985
412.730011	8	black	0	S	belowCollege	4.12730011
2374.1499	5	black	0	S	belowCollege	23.741499
239.559998	11	black	0	S	belowCollege	2.39559998
617.280029	14	nonblack	0	S	belowCollege	6.17280029
237.419998	4	nonblack	0	S	belowCollege	2.37419998
864.200012	44	nonblack	0	S	belowCollege	8.64200012
213.679993	20	nonblack	0	S	belowCollege	2.13679993
415.480011	40	nonblack	0	S	belowCollege	4.15480011
352.369995	20	nonblack	0	S	belowCollege	3.52369995
235.160004	6	nonblack	0	S	belowCollege	2.35160004
712.25	38	nonblack	1	S	belowCollege	7.1225
332.829987	4	nonblack	0	S	beyondCollege	3.32829987
212.559998	29	nonblack	0	S	belowCollege	2.12559998
748.549988	15	nonblack	0	S	belowCollege	7.48549988
522.320007	1	nonblack	1	S	beyondCollege	5.22320007
1349.41003	30	nonblack	0	S	belowCollege	13.4941003
308.640015	8	nonblack	0	S	belowCollege	3.08640015
246.910004	8	nonblack	0	S	belowCollege	2.46910004
333.329987	49	nonblack	0	S	belowCollege	3.33329987
336.75	4	nonblack	0	S	belowCollege	3.3675
499.720001	20	nonblack	0	S	belowCollege	4.99720001
641.030029	37	nonblack	0	S	belowCollege	6.41030029
197.529999	21	black	1	S	belowCollege	1.97529999
332.380005	7	black	1	S	belowCollege	3.32380005
168.350006	23	black	1	S	belowCollege	1.68350006
172.839996	2	nonblack	0	S	belowCollege	1.72839996
997.150024	25	nonblack	1	S	beyondCollege	9.97150024
696.190002	26	nonblack	1	S	belowCollege	6.96190002
593.539978	35	nonblack	1	S	belowCollege	5.93539978
379.869995	8	nonblack	0	S	belowCollege	3.79869995
190.630005	38	nonblack	0	S	belowCollege	1.90630005
370.369995	23	nonblack	0	S	belowCollege	3.70369995
123.459999	3	black	0	S	belowCollege	1.23459999
214.160004	4	nonblack	0	S	belowCollege	2.14160004
712.25	29	nonblack	0	S	belowCollege	7.1225
759.729981	25	nonblack	0	S	belowCollege	7.59729981
254.179993	15	nonblack	0	S	belowCollege	2.54179993
617.280029	17	nonblack	0	S	belowCollege	6.17280029
225.550003	18	nonblack	0	S	belowCollege	2.25550003
340.119995	13	nonblack	1	S	belowCollege	3.40119995
415.480011	11	nonblack	1	S	belowCollege	4.15480011
379.869995	21	nonblack	0	S	belowCollege	3.79869995
403.609985	23	nonblack	0	S	belowCollege	4.03609985
569.799988	35	nonblack	0	S	belowCollege	5.69799988
1068.38001	19	nonblack	0	S	beyondCollege	10.6838001
946.820007	8	nonblack	0	S	belowCollege	9.46820007
641.030029	19	nonblack	0	S	belowCollege	6.41030029
664.77002	15	nonblack	1	S	belowCollege	6.6477002
593.539978	21	black	1	S	beyondCollege	5.93539978
399.420013	31	nonblack	0	S	belowCollege	3.99420013
280.75	7	nonblack	1	S	belowCollege	2.8075
1305.79004	32	nonblack	1	S	beyondCollege	13.0579004
289.649994	44	nonblack	0	S	belowCollege	2.89649994
303.890015	23	nonblack	0	S	belowCollege	3.03890015
158.020004	40	nonblack	0	S	belowCollege	1.58020004
711.349976	10	nonblack	0	S	belowCollege	7.11349976
251.949997	9	nonblack	0	S	belowCollege	2.51949997
567.900024	22	nonblack	0	S	belowCollege	5.67900024
791.390015	38	nonblack	0	S	belowCollege	7.91390015
997.150024	40	nonblack	0	S	belowCollege	9.97150024
284.899994	14	nonblack	0	S	belowCollege	2.84899994
308.549988	24	nonblack	0	S	belowCollege	3.08549988
363.109985	38	nonblack	0	S	belowCollege	3.63109985
617.280029	10	nonblack	0	S	belowCollege	6.17280029
472.040009	15	nonblack	1	S	belowCollege	4.72040009
308.640015	22	nonblack	0	S	belowCollege	3.08640015
451.089996	9	nonblack	0	S	belowCollege	4.51089996
290.48999	29	nonblack	0	S	belowCollege	2.9048999
858.26001	33	nonblack	0	S	belowCollege	8.5826001
451.089996	18	black	0	S	belowCollege	4.51089996
407.410004	15	nonblack	0	S	belowCollege	4.07410004
426.220001	18	nonblack	0	S	belowCollege	4.26220001
593.539978	39	nonblack	0	S	belowCollege	5.93539978
617.280029	38	nonblack	0	S	belowCollege	6.17280029
569.799988	18	nonblack	0	S	belowCollege	5.69799988
1234.56995	9	nonblack	0	S	belowCollege	12.3456995
859.710022	8	nonblack	0	S	belowCollege	8.59710022
389.079987	8	nonblack	0	S	belowCollege	3.89079987
216.759995	4	nonblack	0	S	belowCollege	2.16759995
1068.38001	20	nonblack	0	S	belowCollege	10.6838001
333.880005	27	black	0	S	belowCollege	3.33880005
443.970001	26	nonblack	0	S	belowCollege	4.43970001
92.5899963	29	nonblack	0	S	belowCollege	0.925899963
534.190002	43	nonblack	0	S	belowCollege	5.34190002
346.630005	10	nonblack	0	S	belowCollege	3.46630005
146.600006	15	black	0	S	belowCollege	1.46600006
550.090027	16	nonblack	0	S	belowCollege	5.50090027
451.089996	2	black	1	S	beyondCollege	4.51089996
712.25	18	nonblack	1	S	belowCollege	7.1225
382.73999	42	nonblack	1	S	belowCollege	3.8273999
949.669983	31	nonblack	1	S	belowCollege	9.49669983
372.73999	8	nonblack	0	S	belowCollege	3.7273999
1258.31006	18	nonblack	0	S	beyondCollege	12.5831006
1424.5	31	nonblack	0	S	beyondCollege	14.245
308.640015	11	nonblack	0	S	belowCollege	3.08640015
284.899994	4	nonblack	0	S	belowCollege	2.84899994
284.899994	35	nonblack	0	S	belowCollege	2.84899994
575.969971	10	nonblack	1	S	belowCollege	5.75969971
225.550003	22	nonblack	0	S	belowCollege	2.25550003
865.150024	47	nonblack	0	S	belowCollege	8.65150024
193.589996	27	nonblack	0	S	belowCollege	1.93589996
522.320007	29	nonblack	0	S	beyondCollege	5.22320007
1068.38001	26	nonblack	0	S	beyondCollege	10.6838001
557.340027	18	black	0	S	belowCollege	5.57340027
92.5899963	9	black	0	S	belowCollege	0.925899963
617.280029	18	black	0	S	belowCollege	6.17280029
569.799988	18	nonblack	0	S	belowCollege	5.69799988
522.320007	28	nonblack	0	S	belowCollege	5.22320007
308.640015	26	nonblack	0	S	belowCollege	3.08640015
59.2599983	8	nonblack	0	S	belowCollege	0.592599983
451.089996	6	nonblack	0	S	belowCollege	4.51089996
370.850006	38	nonblack	0	S	belowCollege	3.70850006
173.309998	39	nonblack	0	S	belowCollege	1.73309998
244.539993	22	nonblack	0	S	belowCollege	2.44539993
529.630005	9	nonblack	0	S	belowCollege	5.29630005
617.280029	17	nonblack	0	S	belowCollege	6.17280029
448.720001	13	nonblack	0	S	belowCollege	4.48720001
308.640015	28	nonblack	0	S	belowCollege	3.08640015
434.470001	6	nonblack	0	S	belowCollege	4.34470001
271.079987	39	nonblack	0	S	belowCollege	2.71079987
759.729981	25	nonblack	0	S	beyondCollege	7.59729981
574.219971	14	black	1	S	belowCollege	5.74219971
493.829987	14	nonblack	1	S	belowCollege	4.93829987
341.880005	3	nonblack	1	S	belowCollege	3.41880005
284.320007	44	nonblack	0	S	belowCollege	2.84320007
135.330002	25	nonblack	0	S	belowCollege	1.35330002
379.869995	51	nonblack	0	S	belowCollege	3.79869995
395.059998	18	nonblack	0	S	belowCollege	3.95059998
141.979996	24	nonblack	0	S	belowCollege	1.41979996
280.149994	18	nonblack	0	S	belowCollege	2.80149994
211.779999	42	nonblack	0	S	belowCollege	2.11779999
522.320007	18	nonblack	0	S	beyondCollege	5.22320007
593.539978	9	nonblack	0	S	belowCollege	5.93539978
712.25	11	nonblack	0	S	belowCollege	7.1225
384.619995	6	nonblack	0	S	belowCollege	3.84619995
101.160004	10	nonblack	0	S	belowCollege	1.01160004
688.51001	21	nonblack	0	S	beyondCollege	6.8851001
175.410004	11	black	0	S	belowCollege	1.75410004
341.880005	40	nonblack	0	S	belowCollege	3.41880005
243.419998	40	nonblack	0	S	belowCollege	2.43419998
569.799988	10	nonblack	0	S	belowCollege	5.69799988
1234.56995	22	nonblack	0	S	belowCollege	12.3456995
807.219971	28	nonblack	0	S	belowCollege	8.07219971
296.299988	8	nonblack	0	S	belowCollege	2.96299988
332.380005	7	nonblack	0	S	belowCollege	3.32380005
344.25	43	nonblack	0	S	belowCollege	3.4425
771.599976	30	nonblack	1	S	belowCollege	7.71599976
427.350006	24	nonblack	1	S	belowCollege	4.27350006
617.280029	42	nonblack	1	S	belowCollege	6.17280029
550.049988	7	nonblack	1	S	belowCollege	5.50049988
284.899994	11	nonblack	0	S	belowCollege	2.84899994
342.940002	28	nonblack	0	S	belowCollege	3.42940002
783.479981	13	nonblack	0	S	belowCollege	7.83479981
664.77002	26	nonblack	0	S	belowCollege	6.6477002
213.270004	25	black	0	S	belowCollege	2.13270004
427.350006	4	nonblack	1	S	belowCollege	4.27350006
261.160004	15	black	1	S	belowCollege	2.61160004
235.039993	7	black	1	S	belowCollege	2.35039993
925.929993	18	nonblack	0	S	beyondCollege	9.25929993
783.479981	24	nonblack	0	S	belowCollege	7.83479981
194.679993	4	nonblack	0	S	belowCollege	1.94679993
255.139999	1	nonblack	0	S	belowCollege	2.55139999
284.899994	14	nonblack	0	S	belowCollege	2.84899994
237.419998	16	nonblack	0	S	belowCollege	2.37419998
231.479996	8	black	0	S	belowCollege	2.31479996
355.130005	25	nonblack	0	S	belowCollege	3.55130005
211.300003	38	black	0	S	belowCollege	2.11300003
593.539978	16	nonblack	0	S	beyondCollege	5.93539978
688.51001	23	nonblack	0	S	beyondCollege	6.8851001
201.800003	23	nonblack	0	S	belowCollege	2.01800003
427.350006	43	nonblack	0	S	belowCollege	4.27350006
185.190002	14	nonblack	1	S	belowCollege	1.85190002
379.869995	19	nonblack	1	S	belowCollege	3.79869995
830.960022	30	nonblack	1	S	beyondCollege	8.30960022
593.539978	32	nonblack	1	S	belowCollege	5.93539978
427.350006	28	nonblack	1	S	belowCollege	4.27350006
474.829987	13	nonblack	1	S	belowCollege	4.74829987
469.570007	15	nonblack	1	S	belowCollege	4.69570007
372.839996	24	black	0	S	belowCollege	3.72839996
372.73999	10	nonblack	0	S	belowCollege	3.7273999
359.019989	14	nonblack	0	S	belowCollege	3.59019989
397.440002	6	nonblack	1	S	belowCollege	3.97440002
709.280029	34	nonblack	1	S	belowCollege	7.09280029
403.609985	14	nonblack	0	S	belowCollege	4.03609985
211.300003	11	nonblack	0	S	belowCollege	2.11300003
593.539978	41	nonblack	0	S	belowCollege	5.93539978
189.929993	5	nonblack	0	S	belowCollege	1.89929993
474.829987	13	nonblack	0	S	belowCollege	4.74829987
186.100006	3	nonblack	0	S	belowCollege	1.86100006
475.850006	17	nonblack	0	S	belowCollege	4.75850006
427.350006	11	nonblack	0	S	beyondCollege	4.27350006
259.769989	23	nonblack	0	S	belowCollege	2.59769989
665.950012	28	nonblack	0	S	belowCollege	6.65950012
227.919998	46	nonblack	0	S	belowCollege	2.27919998
189.929993	18	nonblack	0	S	belowCollege	1.89929993
478.519989	42	nonblack	0	S	belowCollege	4.78519989
1068.38001	25	nonblack	0	S	beyondCollege	10.6838001
